duration,protocol,src_port,dst_port,packets,bytes,rate,packet_size_avg,packet_size_std,inter_arrival_time,flow_duration,syn_count,ack_count,fin_count,device_type,label
3.9561189899089877,TCP,58657,8080,1360.0919830485952,1369.9468933550738,1566.621962350932,382.59431874148277,11.447210069161482,0.061255993715883195,24.7462703574869,1,5,1,gateway,attack
1.0219429975395287,TCP,23290,443,57.0,303.90756537165237,30.618797507686047,529.9337821849383,52.192982905954345,0.12128054336983983,41.69414653274315,3,11,1,sensor,normal
17.46403566368113,TCP,11774,8080,2845.1311171826674,1061.7373793045176,523.0825928501562,704.8324653213756,214.49044131245256,0.26913950045216306,1.0282170551201049,4,8,0,sensor,attack
7.461226885690704,UDP,30607,3389,49.0,1201.306039164545,22.82880662711656,638.8271886743529,48.827191074676875,0.006477971336561177,1.7232133901340474,2,6,2,controller,normal
14.02547209645791,TCP,58728,80,59.0,423.30092143668384,41.991852154202846,264.13504031050286,55.27586675739122,0.04996113342630952,2.0896140623321937,3,10,2,gateway,normal
11.260759987670983,TCP,9100,8080,55.0,644.2027182210695,95.94935968280058,425.65754756686954,110.34455915919436,0.09535973627567633,17.06046057551505,2,13,0,camera,normal
4.555272061916375,TCP,19030,8080,47.0,517.1239004286413,31.87251799383154,515.2751177405133,109.53084012585228,0.15109931299610657,4.393579044416959,1,8,2,camera,normal
12.747176896347025,UDP,16075,8080,52.0,2944.069977991894,64.45931630110002,447.55857511070013,2.316828237195633,0.2537436617178397,8.9960926256558,4,16,1,sensor,normal
0.4632772947655781,TCP,5338,80,40.0,385.58728121540895,31.67270437063252,446.14095482634116,60.82499847509475,4.974387552684728e-05,19.325531364585284,0,8,2,sensor,normal
1.0906734731563372,TCP,29694,22,47.0,202.5116628336796,11.0674979117249,155.4513350691456,40.573291101177524,0.09882255589004711,11.493578586246132,3,8,0,gateway,normal
0.23140982843415978,TCP,36245,80,4811.905937244825,455.06432700316066,364.653014874939,269.4531697720719,98.8042531993135,0.0006961097512812038,0.676531200407406,2,6,2,sensor,attack
1.9676604340154342,TCP,3039,22,51.0,1107.1961476035274,91.60315352853404,419.41203017214536,81.12604810621204,0.1547662365143245,5.90002059181529,2,8,1,controller,normal
2.460651458971093,ICMP,60408,3389,2402.170031658569,1195.2201883395715,1485.3102795053735,118.6451349890325,105.22869514437816,0.016212676759668414,0.6988618280710441,1,7,1,camera,attack
1.5828022160441284,ICMP,11260,80,53.0,2577.776372683348,62.617654269246714,628.1288640019709,106.06444364770921,0.22501884812579848,6.517049842008904,0,7,0,sensor,normal
8.82278932620467,TCP,36592,22,58.0,2134.992179397498,60.88984132566231,225.46418005778605,29.41990771477927,0.016856568698565718,2.4756780401360015,2,11,1,sensor,normal
2.2061349976493507,TCP,61338,3389,49.0,340.1276380520885,41.50897026278759,637.3676266530276,28.297949965879187,0.14453184376210823,0.013090559651066907,5,7,0,sensor,normal
1.649014200671246,UDP,42815,3389,47.0,607.2690685798618,61.48966387647305,619.783200894182,46.248380615735606,0.03415104058480432,16.774587125643514,3,4,1,gateway,normal
3.91203541603873,TCP,60161,22,40.0,1375.4295502476339,25.931808441897218,391.2613913775231,27.701709343852905,0.08147587699019637,34.86194786694507,1,12,3,sensor,normal
0.7594907391031442,TCP,45676,22,35.0,2483.355221100393,37.80379046030521,700.1096651403076,114.82482555566382,0.09376017958058597,33.27928753849151,2,7,1,gateway,normal
8.102417978873657,TCP,27391,443,37.0,411.2292079443495,44.231885636237514,648.6394689849866,92.34814613738929,0.023163027268348572,3.555116119623124,2,8,2,sensor,normal
0.38737934405654506,ICMP,17376,3389,2991.3357969408626,587.7812464353915,2976.5989565013424,438.2077058330719,24.384001142856405,0.03548150795963795,17.6476868032471,1,10,0,sensor,attack
21.6707316979366,TCP,61209,22,45.0,2297.3813604620177,34.833289483325494,415.6480769616603,215.50690204350053,0.011373748518394226,11.356193860920543,4,10,0,sensor,normal
7.397418881207557,TCP,63707,3389,59.0,443.9209559726311,63.51370481158264,719.4465571328714,61.74139578309813,0.0005303041679951123,16.098199368928345,1,10,1,camera,normal
1.1076972025294298,UDP,46674,80,45.0,654.913466236983,21.340383741889866,546.4027678815328,13.588069097087057,0.02737371412310682,18.72349640438835,2,8,1,camera,normal
0.027687101879677375,TCP,11370,21,4750.210000985069,2348.672395975771,1242.1104904805718,708.9394336736284,23.948330609700545,0.07256752397133785,39.26057989221679,1,9,1,controller,attack
8.44948388743063,TCP,26180,21,51.0,1620.7173770430618,64.84288754599777,22.205185129452616,77.62039794953587,0.1250356274894577,1.6455587049780411,1,12,0,sensor,normal
6.1354795369352235,ICMP,56928,8080,2816.769663327873,278.96144127677036,1446.1269817657958,519.6970194038925,41.3130436499244,0.1577743649640151,14.685723357408836,2,19,4,sensor,attack
6.528314543939995,TCP,15059,22,4330.243795642476,392.7390273916887,943.9680223282207,184.51818260612544,190.52995908009572,0.007231906937278394,13.248365959489776,3,9,2,camera,attack
7.376072630217568,UDP,57629,22,54.0,435.345195881057,33.50996967777665,494.8422985026474,68.26730411801431,0.031802154352977216,3.3930642189659617,1,16,3,sensor,normal
0.38464632756898176,TCP,17132,3389,50.0,2438.845616952647,91.02715559322725,642.7640416691768,246.8578291184727,0.14706502651462286,4.985472389337467,3,11,0,controller,normal
2.2194633620811626,TCP,64519,8080,49.0,6843.595365012662,13.580781504904271,847.8280291498206,10.739200099240607,0.06555987782429569,1.94505133266299,1,7,2,gateway,normal
0.6157505230222483,TCP,3877,22,1256.1740118357666,1487.2393159770572,2288.3587582702576,312.3666543125628,110.44084530056774,0.02011215593740189,24.449922513565376,4,3,1,sensor,attack
9.942647858291114,TCP,19644,3389,51.0,662.2810827037554,69.0170749747103,394.8590389396034,216.9671349161302,0.04979324456496795,21.147431747993632,1,15,1,gateway,normal
4.8815059585618705,TCP,5200,22,56.0,10.225925073920674,69.02451627277941,480.8934185848925,34.662628066041265,0.03147575827858345,9.520086250344816,1,13,0,sensor,normal
2.009094006256505,UDP,35947,3389,1793.8093594879408,1195.6345199698453,3591.0522857844103,305.09377970762193,14.58209971929888,0.005198143136710289,7.166819634575306,4,10,0,camera,attack
0.32834032902391447,TCP,26944,22,3292.7534692356257,493.2495985057028,2068.204293550209,695.7119457578515,60.99919151145347,0.14423448291386035,2.6512293459980247,1,11,0,camera,attack
1.8624417520517687,TCP,55874,443,48.0,1002.3565657449856,30.15651894095841,485.9810909268753,325.28004714903267,0.0344878596552258,15.587617042974578,0,9,0,camera,normal
1.9665710659206568,TCP,7853,3389,1600.5540498100063,933.1672512320264,1159.2398786002595,524.3914046752092,100.36528762936341,0.29028127296449646,0.08238757873824015,0,6,0,controller,attack
6.539378919788704,UDP,58713,443,46.0,655.5278577448966,39.111097319989426,624.0346253548317,103.27598621049874,0.21903734639158406,6.213600409467829,1,10,1,controller,normal
5.0744467946300995,TCP,35678,443,58.0,2889.3454438104986,3.080867409810606,485.65769672491814,111.32222600315484,0.12597585615150816,19.700576061515584,0,12,0,camera,normal
10.911259562007574,TCP,40263,443,44.0,23.41842869678629,91.3510315408257,336.49217436482695,4.05734583181347,0.03954668386411624,9.63605987142636,4,8,2,sensor,normal
3.195330666881549,TCP,26154,443,4600.9277367977875,1245.2549202156151,105.05600245930185,487.3959523403066,58.99586643700325,0.03283978957765222,10.081945342971022,0,14,0,controller,attack
0.6368619680775095,TCP,53946,80,60.0,527.3613692455248,69.97942820974717,328.7637280973222,8.074596621371711,0.06448742551990672,0.7333165500219838,1,11,1,gateway,normal
6.245631721582997,TCP,46381,8080,61.0,1251.0310458602228,73.01610048433118,521.5961778232972,37.95909928479476,0.043788887344621566,3.378598200943093,2,8,0,sensor,normal
7.151963765384321,UDP,9415,21,61.0,1124.6061637177284,84.37150506305396,699.3875441603593,172.37215898874916,0.23142359415653796,11.204353047000941,5,16,0,sensor,normal
4.119437474429144,TCP,20348,80,43.0,10.29077139823018,55.336225559552254,265.00434154553363,106.78986672550243,0.013181302903580772,0.5089053471988683,1,12,0,gateway,normal
7.369449833606822,TCP,53666,22,4548.152497681639,335.9462682113908,2699.4633528938853,193.5257997115815,541.9965075890678,0.12890499644470707,4.018751898110847,1,11,1,camera,attack
3.4040736575513897,TCP,47142,22,4390.606498110543,209.60008019121938,699.957192213737,509.84998718393484,18.892864485625132,0.09439106603359185,4.368699639586222,2,8,0,controller,attack
3.698394193886335,UDP,41691,8080,705.9543611585764,182.7052539272765,2309.9309382953466,346.4400766512188,50.59280302229071,0.16414508590081722,6.905872380789897,3,11,1,camera,attack
2.789070969542137,TCP,1330,21,2736.281907072822,1303.7072652885745,1190.3906412438218,506.3490548823938,165.8839399118476,0.07819506935577847,4.500053385590247,4,8,0,controller,attack
0.12873886995056866,TCP,36867,21,56.0,273.84668973742794,90.2838478426696,564.0807041219401,24.29529716850781,0.09930116314083737,6.053515964915704,0,13,0,camera,normal
0.5708371759593291,TCP,51832,21,47.0,643.8573602628593,16.33818077663828,71.2627542142921,16.690718656945812,0.32898518749422156,7.918572957802832,0,10,1,controller,normal
0.1596684064652691,TCP,31567,443,51.0,283.6754367945847,31.575731067395353,637.9698855317084,55.79391689860087,0.009646855843494359,1.373648354999163,2,13,1,camera,normal
5.0586477546377475,TCP,8268,80,52.0,868.0574451972867,49.87694515551306,266.0662994089502,48.406440450708466,0.01107814700910656,1.990308808504485,3,12,2,controller,normal
1.8869835439754992,TCP,7635,22,46.0,1275.0169498804848,77.58505571480978,495.53040988706204,392.2373431928158,0.050022811743859114,17.868375678156255,0,10,0,camera,normal
3.5521858856709505,TCP,23730,80,44.0,402.0829421323547,74.87991051030319,368.123532912314,60.92685085862328,0.06400478255440727,6.15756495566917,1,7,1,camera,normal
11.906327649229878,TCP,20100,80,51.0,923.8715142510188,21.071687432450346,389.6085970431411,197.28953994948228,0.02229836166827631,4.387407633906223,5,11,3,controller,normal
1.4336941149164917,TCP,47926,80,52.0,1742.1397887095407,14.423569661179636,838.7915879235977,218.89485910843064,0.00862856007738641,5.689518837856577,3,21,0,gateway,normal
2.641409874413363,TCP,51940,21,48.0,98.96355895524219,30.396960429409823,563.8535041591322,17.182291778748787,0.0022425846624900196,1.9215198084436986,0,9,1,gateway,normal
7.043745737692917,TCP,34067,8080,795.260135022525,1240.1894442387243,257.8715095293713,680.9376805907182,125.63361490779829,0.14464361639070078,2.742358853069675,3,10,2,sensor,attack
1.2990257845869702,UDP,6295,8080,2031.737377848698,390.2981271241629,1667.2676559661409,530.1882708405486,32.51861595574908,0.06636998285361732,7.2468644030051514,1,15,0,camera,attack
0.40052139275088183,ICMP,8355,21,51.0,130.8492288723002,42.913759095527915,624.0027149309908,9.953194401199823,0.18540823975373724,4.446111582790801,5,16,1,camera,normal
1.7107015194352853,ICMP,12577,22,49.0,788.8967136173447,66.30901166480069,583.4756724286904,207.7083612593555,0.044759613879029,6.452261616167957,3,4,1,controller,normal
0.8790417925003142,UDP,59769,22,473.8291180549104,256.5223766192646,2027.3757031917576,550.8912289373651,34.59230121950789,0.12155263908010139,1.6217154610300826,1,5,0,sensor,attack
13.274750429403124,UDP,32364,22,46.0,1722.3927065943933,94.63290099387946,721.431181832936,42.36784743409262,0.06704478163174742,1.7015783451534308,1,8,0,gateway,normal
8.254435402422848,UDP,63101,8080,54.0,43.8431259737953,26.096884798153596,531.301090768854,39.15459849040291,0.09469303644313705,4.844158191301529,2,9,0,sensor,normal
5.017470952602655,TCP,60143,8080,51.0,103.86485279813957,62.73721206700947,957.029714443541,22.351289820608862,0.046234795464204254,4.761949684047057,1,14,1,sensor,normal
10.257598652604065,UDP,12597,80,63.0,736.0465938916452,61.137793866013176,692.1063145624876,57.005096404265046,0.008465390758450228,21.484259291295214,0,12,1,gateway,normal
8.139844703702781,TCP,22433,21,54.0,889.0204299349352,28.157472188228404,272.09186045206206,55.9128343160202,0.29445370459928694,0.34023677138365244,1,11,1,sensor,normal
1.0324773817931954,TCP,21458,443,53.0,1308.9136470319124,41.16876245140273,464.6900582034035,52.551908879699724,0.18084368849511157,49.41404282323023,2,9,2,gateway,normal
11.154067026177806,UDP,25488,80,56.0,300.10657559276615,36.54736194399708,579.4155198981337,248.04893861569246,0.03738091469593637,31.355245785996356,1,8,2,gateway,normal
3.87549950983086,TCP,53636,3389,64.0,1843.644990820945,17.24990600204893,508.89936714240736,41.51391945944754,0.31869638600872074,7.814341722357828,0,10,0,camera,normal
8.23674145651783,TCP,43864,8080,54.0,3060.640778301098,47.729521263154396,637.3746837944336,3.0849910958295976,0.03573733755211767,12.685389239066598,2,6,1,camera,normal
11.321213246431157,ICMP,49809,80,71.0,691.2276312638061,38.666225302184145,659.4033409667747,19.65466630579211,0.05851721221899935,27.372935112095952,1,10,0,gateway,normal
1.9136535820915923,TCP,54011,21,50.0,1429.3328309151423,17.831736006715936,228.08260284020707,127.83267226267097,0.1407050938892794,2.8927521530164175,1,7,1,gateway,normal
0.5829608006192541,TCP,21686,3389,46.0,744.1212723060647,44.98800454177615,756.2155089432989,89.3694476849337,0.03696216033265367,3.7925746044241997,3,11,1,sensor,normal
1.2934337306969068,ICMP,19252,80,41.0,71.99777033274235,42.18439682587392,400.6365069027911,303.1044552413758,0.039231393310349846,1.1757332646977237,1,14,2,controller,normal
2.785288463743072,UDP,61745,21,59.0,394.69063107947505,13.136567765945973,380.81909882704855,118.5593107840252,0.05277720039359164,8.297601559874368,2,10,0,gateway,normal
8.519148633194725,TCP,50247,21,46.0,91.55260692175496,13.118754191801084,380.1755214588919,21.59714243638278,0.06318439365470171,1.7369690704466978,1,19,1,gateway,normal
9.856724859399167,TCP,8410,8080,536.8385791609224,4498.930789610309,612.9446044415017,661.7152811981166,12.856570622343835,0.01319512038531688,26.71775405560513,1,13,1,camera,attack
0.03488204590825324,TCP,7886,443,42.0,260.1005143796618,70.65808047171039,446.5864603704428,73.55532943733832,0.0017646444709261988,5.648715577640488,4,13,1,sensor,normal
3.574380796692779,UDP,41132,80,55.0,1010.3278757259355,94.11804199089048,367.2896711324585,109.44093418630814,0.25152486623471576,25.218203690836148,1,8,1,sensor,normal
2.7013666045933564,TCP,27276,21,4001.165641415298,334.557214170676,86.03062169950907,415.20816851129257,18.10864054697497,0.043570057571160975,2.2953883465678766,0,9,1,camera,attack
1.2558366913791223,TCP,10511,22,40.0,1059.140305227945,11.786149237825349,141.06166821682461,92.05322403236539,0.0107238501916801,11.842893818021123,3,11,1,gateway,normal
0.638401957728234,TCP,48853,21,49.0,236.2309322918076,5.1818128467911,331.5672472097026,200.2692996672429,0.142366981072221,10.429659051887617,2,9,1,sensor,normal
2.059542899312162,TCP,41427,443,50.0,1538.374160947094,53.22284307569301,252.0832902693801,130.03696440057976,0.03496435380261203,5.102852372191521,1,14,0,sensor,normal
14.315605613455748,ICMP,15628,21,46.0,117.44614560142604,62.27466142952265,446.16613390082176,109.12129738868055,0.02004823594447054,22.861521278725156,3,15,2,gateway,normal
1.951919014407372,TCP,18451,8080,5018.510562153407,2255.2283374763024,563.811748328805,632.8386540547185,155.74673563621693,0.3286379614356111,5.705792568447608,1,6,1,camera,attack
3.6572640288007596,UDP,28225,80,3860.721363605481,1835.2205213795448,757.5338471656426,610.7751801866455,10.990717947971739,0.2532537918058548,2.2118363628369444,1,10,1,camera,attack
6.070434884404275,TCP,4066,8080,2464.6587976264873,1135.7141603041011,2981.1433495606743,751.3500995093166,22.794437662061735,0.011176526896890644,37.71625662627641,0,8,1,sensor,attack
2.259872494834812,UDP,50990,80,1897.0746317416067,69.79457899303026,4402.338926325909,706.7951634593242,3.8844260927133627,0.22954626163737302,5.824673629047071,3,7,0,sensor,attack
17.8389906914585,ICMP,55798,3389,39.0,233.9126155033368,13.789498329967865,394.2806570163246,15.662801555555086,0.2215192776934273,2.332860349456807,2,13,0,sensor,normal
16.41004932270699,TCP,11410,80,55.0,1961.5631910359436,5.831566434250135,503.81428015074266,244.3945252537702,0.10061458382096902,4.519793045165196,3,6,1,controller,normal
1.4503064749610264,TCP,12716,3389,49.0,130.07956766456056,27.480370556938784,493.4887811557163,25.121505482658534,0.07544652946782247,9.506478783618423,1,11,0,camera,normal
3.438296392319236,TCP,57508,8080,62.0,169.52233301112798,1.9050195316844043,69.78946345562258,108.49970471953905,0.024518278815448203,7.174963001541048,3,7,1,camera,normal
1.7896523003952338,UDP,16249,22,43.0,785.2697584318609,93.26114278665126,256.5480926180511,117.62514468722804,0.012940765027062108,10.0817858730006,1,11,1,camera,normal
1.6762483819054086,TCP,17717,443,67.0,320.44970129460023,30.395165868817543,466.5426645697775,103.65546971104729,0.0932341486204292,10.842872197188742,2,10,0,camera,normal
0.18792238882761267,UDP,7685,22,54.0,251.12606023690375,55.24301669714588,465.4207129718383,80.72593218567941,0.17257316267465647,1.3168285275656277,4,13,0,camera,normal
4.702460354912966,UDP,44045,3389,47.0,857.5819013042607,31.80696328787419,602.4650108410334,66.57856399419299,0.11668178597584358,3.7816851901448394,0,6,0,sensor,normal
3.4925981641481925,UDP,54403,21,6265.354387761529,466.13380900105125,647.0946137746355,592.7283259071696,54.45907050659733,0.019942754186909283,13.811117770916477,2,7,0,sensor,attack
0.2642554369019624,UDP,19285,21,1758.8984101578544,151.47414451037497,618.6821344820646,145.86149958005296,248.76948927465597,0.034251656316706285,10.508719586773838,4,6,0,camera,attack
1.6331296050518467,TCP,28402,22,43.0,765.4034444358966,32.03659203291356,603.719346891506,0.9559911562615443,0.07905782997839333,0.9249731014283875,2,5,2,sensor,normal
11.944304755446701,TCP,52662,21,42.0,489.4105769841096,61.541893040797454,535.7174412907527,5.497334804091176,0.09808092999933553,3.785519172148253,3,10,0,sensor,normal
1.3693027607103851,TCP,57062,3389,606.624935682478,1326.2036202349477,1812.510552578859,624.6746363289258,67.82831309346545,0.007499579500589677,26.783285388679325,1,16,1,sensor,attack
0.7826543049273488,ICMP,22243,8080,1909.8908679754393,108.42681452933778,1544.5715496380885,713.3731175283178,40.123917267107906,0.09520516963023151,19.805933073307877,3,14,3,sensor,attack
3.3613605473681814,UDP,12961,443,42.0,969.1991296971864,53.270906609900514,471.4234054424056,52.46375932142578,0.13330167372986407,11.106125625354116,2,6,1,sensor,normal
21.2201849130763,UDP,1818,80,31.0,573.5761034131475,3.526301810514687,749.117647396016,614.1599096566482,0.020010822419945066,0.7565482079283548,2,15,3,controller,normal
1.3857240677986309,TCP,48390,3389,46.0,520.9801318001143,84.00990156676927,322.1199092213907,149.22537191423308,0.028265302606816724,9.340861008605586,2,13,1,camera,normal
5.575775051486467,TCP,7810,3389,1833.7926178202633,264.3402097730946,130.941063252838,310.8523759255563,209.88931514537907,0.0299615109008171,0.1226301620757661,2,4,1,gateway,attack
7.169438131197314,UDP,37806,80,2696.009890136961,30.898508295873558,1702.2434922510658,585.7544380271082,45.97754189778785,0.2810253249740528,10.821281177442197,3,8,0,sensor,attack
1.356665861679029,TCP,41184,80,48.0,1881.832071923802,53.86717253567179,426.24649093896403,27.385864447938353,0.052258806549388276,13.138306363103151,3,13,2,camera,normal
6.513744642461581,TCP,46337,443,3494.6613205065237,395.13378949513856,529.4727080394517,552.3265129237939,146.09768233427425,0.07562391886891624,6.8764955941933845,1,10,0,gateway,attack
2.29261399632152,UDP,39145,443,53.0,1142.84960793171,45.17073920064587,898.5964239688983,164.80544982460432,0.12884940106095363,0.03813908111250532,1,9,0,sensor,normal
